season,team_id,team_name,W,L,win_pct,off_rating,def_rating,pace,fg3_pct,fg3a,reb_pct,rpg,stl,blk,stl_blk
1996-97,1610612737,Atlanta Hawks,56,26,0.683,106.4,100.3,88.54,0.36,22.4,0.505,41.1,8.5,5.2,13.7
1997-98,1610612737,Atlanta Hawks,50,32,0.61,106.5,102.5,89.1,0.332,12.4,0.518,43.0,7.9,6.0,13.9
1998-99,1610612737,Atlanta Hawks,31,19,0.62,98.4,95.3,87.1,0.306,12.9,0.527,43.5,6.9,5.2,12.1
1999-00,1610612737,Atlanta Hawks,28,54,0.341,100.1,105.8,93.55,0.317,9.9,0.516,45.3,6.1,5.6,11.7
2000-01,1610612737,Atlanta Hawks,25,57,0.305,96.9,102.4,93.63,0.357,11.4,0.501,42.9,7.7,4.7,12.4
2001-02,1610612737,Atlanta Hawks,33,49,0.402,100.4,104.8,93.21,0.354,14.6,0.491,41.5,8.1,4.3,12.4
2002-03,1610612737,Atlanta Hawks,35,47,0.427,100.4,104.2,92.63,0.352,13.9,0.499,42.6,7.5,5.8,13.3
2003-04,1610612737,Atlanta Hawks,28,54,0.341,99.1,103.9,92.68,0.335,15.2,0.5,42.7,7.6,5.0,12.6
2004-05,1610612737,Atlanta Hawks,13,69,0.159,98.8,109.0,93.09,0.312,11.9,0.502,41.9,7.7,4.2,11.9
2005-06,1610612737,Atlanta Hawks,26,56,0.317,104.8,110.1,91.75,0.367,14.1,0.496,40.3,7.2,4.8,12.0
2006-07,1610612737,Atlanta Hawks,30,52,0.366,102.0,107.0,90.98,0.329,12.7,0.499,40.1,7.4,5.4,12.8
2007-08,1610612737,Atlanta Hawks,37,45,0.451,105.5,107.3,92.35,0.356,13.1,0.506,42.2,7.3,5.5,12.8
2008-09,1610612737,Atlanta Hawks,47,35,0.573,108.3,106.7,90.44,0.366,19.9,0.49,40.0,7.4,4.6,12.0
2009-10,1610612737,Atlanta Hawks,53,29,0.646,111.0,106.0,90.77,0.36,17.7,0.502,41.7,7.2,5.0,12.2
2010-11,1610612737,Atlanta Hawks,44,38,0.537,105.1,105.8,90.22,0.352,17.4,0.494,39.3,6.1,4.2,10.3
2011-12,1610612737,Atlanta Hawks,40,26,0.606,104.2,100.4,90.88,0.37,20.2,0.493,41.2,8.1,4.6,12.7
2012-13,1610612737,Atlanta Hawks,44,38,0.537,103.7,103.4,93.56,0.371,23.2,0.482,40.9,8.1,4.5,12.6
2013-14,1610612737,Atlanta Hawks,38,44,0.463,104.9,105.7,95.41,0.363,25.8,0.485,40.0,8.3,4.0,12.3
2014-15,1610612737,Atlanta Hawks,60,22,0.732,108.2,102.3,94.66,0.38,26.2,0.487,40.6,9.1,4.6,13.7
2015-16,1610612737,Atlanta Hawks,48,34,0.585,104.6,100.8,97.63,0.35,28.4,0.474,42.1,9.1,5.9,15.0
2016-17,1610612737,Atlanta Hawks,43,39,0.524,104.5,105.2,97.76,0.341,26.1,0.502,44.3,8.2,4.8,13.0
2017-18,1610612737,Atlanta Hawks,24,58,0.293,104.4,110.1,98.76,0.36,31.0,0.489,41.9,7.8,4.2,12.0
2018-19,1610612737,Atlanta Hawks,29,53,0.354,107.5,113.1,104.56,0.352,37.0,0.496,46.1,8.2,5.1,13.3
2019-20,1610612737,Atlanta Hawks,20,47,0.299,107.0,114.4,103.28,0.333,36.1,0.484,43.3,7.8,5.1,12.9
2020-21,1610612737,Atlanta Hawks,41,31,0.569,114.3,112.1,98.68,0.373,33.4,0.516,45.6,7.0,4.8,11.8
2021-22,1610612737,Atlanta Hawks,43,39,0.524,115.4,113.7,98.67,0.374,34.4,0.501,44.0,7.2,4.2,11.4
2022-23,1610612737,Atlanta Hawks,41,41,0.5,115.5,115.4,101.56,0.352,30.5,0.5,44.4,7.1,4.9,12.0
2023-24,1610612737,Atlanta Hawks,36,46,0.439,116.4,118.4,100.84,0.364,37.7,0.504,44.7,7.5,4.5,12.0
2024-25,1610612737,Atlanta Hawks,40,42,0.488,113.7,114.8,103.41,0.358,37.7,0.503,44.5,9.7,5.1,14.8
2025-26,1610612737,Atlanta Hawks,46,36,0.561,115.0,112.9,102.5,0.371,39.5,0.495,43.5,9.4,4.7,14.100000000000001
1996-97,1610612738,Boston Celtics,15,67,0.183,102.9,110.1,96.78,0.351,16.2,0.482,40.0,9.9,3.8,13.7
1997-98,1610612738,Boston Celtics,36,46,0.439,100.8,103.5,94.9,0.332,15.2,0.484,39.5,12.0,4.5,16.5
1998-99,1610612738,Boston Celtics,19,31,0.38,98.7,100.8,93.02,0.36,15.2,0.493,42.8,9.1,5.1,14.2
1999-00,1610612738,Boston Celtics,35,47,0.427,102.9,103.9,96.19,0.331,15.4,0.506,43.0,9.7,3.5,13.2
2000-01,1610612738,Boston Celtics,36,46,0.439,100.1,102.3,93.81,0.363,19.9,0.478,39.8,9.4,4.1,13.5
2001-02,1610612738,Boston Celtics,49,33,0.598,102.1,99.9,93.6,0.359,23.7,0.481,42.2,9.7,3.6,13.3
2002-03,1610612738,Boston Celtics,44,38,0.537,100.0,100.5,91.95,0.334,26.3,0.474,40.5,8.8,3.7,12.5
2003-04,1610612738,Boston Celtics,36,46,0.439,100.7,102.2,94.47,0.346,19.5,0.473,40.1,9.4,4.0,13.4
2004-05,1610612738,Boston Celtics,45,37,0.549,105.9,105.1,94.61,0.349,15.3,0.494,40.8,8.1,5.2,13.3
2005-06,1610612738,Boston Celtics,33,49,0.402,104.0,105.6,93.27,0.362,15.7,0.497,39.6,7.0,5.1,12.1
2006-07,1610612738,Boston Celtics,24,58,0.293,102.3,105.8,92.91,0.367,15.6,0.502,40.4,7.2,4.7,11.9
2007-08,1610612738,Boston Celtics,66,16,0.805,108.8,98.1,91.88,0.381,19.1,0.518,42.0,8.5,4.6,13.1
2008-09,1610612738,Boston Celtics,62,20,0.756,109.5,101.6,91.15,0.397,16.5,0.524,42.1,7.6,4.7,12.3
2009-10,1610612738,Boston Celtics,50,32,0.61,106.9,103.2,92.22,0.348,17.5,0.493,38.6,8.5,4.9,13.4
2010-11,1610612738,Boston Celtics,56,26,0.683,105.5,99.8,90.92,0.365,13.6,0.497,38.8,8.2,4.2,12.4
2011-12,1610612738,Boston Celtics,39,27,0.591,100.1,97.5,91.11,0.367,15.0,0.478,38.8,7.5,5.5,13.0
2012-13,1610612738,Boston Celtics,41,40,0.506,102.2,102.6,92.46,0.358,17.2,0.477,39.3,8.2,4.5,12.7
2013-14,1610612738,Boston Celtics,25,57,0.305,101.9,106.5,94.28,0.333,21.1,0.505,42.5,7.1,4.2,11.3
2014-15,1610612738,Boston Celtics,40,42,0.488,103.8,103.5,96.71,0.327,24.6,0.495,43.8,8.2,3.6,11.8
2015-16,1610612738,Boston Celtics,48,34,0.585,105.8,102.5,99.43,0.335,26.1,0.495,44.9,9.2,4.2,13.4
2016-17,1610612738,Boston Celtics,53,29,0.646,110.6,108.0,97.21,0.359,33.4,0.485,42.0,7.5,4.1,11.6
2017-18,1610612738,Boston Celtics,55,27,0.671,106.8,103.2,96.75,0.377,30.4,0.504,44.5,7.4,4.5,11.9
2018-19,1610612738,Boston Celtics,49,33,0.598,111.3,107.0,100.43,0.365,34.5,0.495,44.5,8.6,5.3,13.9
2019-20,1610612738,Boston Celtics,48,24,0.667,112.8,106.5,99.92,0.364,34.5,0.509,46.1,8.3,5.6,13.9
2020-21,1610612738,Boston Celtics,36,36,0.5,113.1,111.8,98.94,0.374,36.4,0.51,44.3,7.7,5.3,13.0
2021-22,1610612738,Boston Celtics,51,31,0.622,113.6,106.2,97.26,0.356,37.1,0.509,46.1,7.2,5.8,13.0
2022-23,1610612738,Boston Celtics,57,25,0.695,117.3,110.6,99.15,0.377,42.6,0.506,45.3,6.4,5.2,11.6
2023-24,1610612738,Boston Celtics,64,18,0.78,122.2,110.6,97.98,0.388,42.5,0.515,46.3,6.8,6.6,13.4
2024-25,1610612738,Boston Celtics,61,21,0.744,119.5,110.1,96.59,0.368,48.2,0.506,45.3,7.2,5.5,12.7
2025-26,1610612738,Boston Celtics,56,26,0.683,120.0,111.7,95.58,0.367,42.1,0.525,46.4,7.1,5.0,12.1
2012-13,1610612751,Brooklyn Nets,49,33,0.598,106.9,104.8,89.88,0.357,21.5,0.52,42.8,7.3,4.8,12.1
2013-14,1610612751,Brooklyn Nets,44,38,0.537,105.4,106.7,92.42,0.369,23.4,0.475,38.1,8.6,3.8,12.4
2014-15,1610612751,Brooklyn Nets,38,44,0.463,103.4,106.3,93.69,0.331,19.9,0.491,42.4,7.0,4.1,11.1
2015-16,1610612751,Brooklyn Nets,21,61,0.256,102.4,109.7,96.12,0.352,18.4,0.494,42.4,7.6,4.0,11.6
2016-17,1610612751,Brooklyn Nets,20,62,0.244,103.6,110.1,101.75,0.338,31.6,0.483,43.9,7.2,4.7,11.9
2017-18,1610612751,Brooklyn Nets,28,54,0.341,106.1,109.7,99.66,0.356,35.7,0.489,44.4,6.2,4.8,11.0
2018-19,1610612751,Brooklyn Nets,42,40,0.512,108.9,109.0,101.52,0.353,36.2,0.501,46.6,6.6,4.1,10.7
2019-20,1610612751,Brooklyn Nets,35,37,0.486,108.7,109.2,101.7,0.343,38.1,0.511,47.9,6.4,4.5,10.9
2020-21,1610612751,Brooklyn Nets,48,24,0.667,117.3,113.1,100.27,0.392,36.1,0.503,44.4,6.7,5.3,12.0
2021-22,1610612751,Brooklyn Nets,44,38,0.537,113.2,112.3,99.4,0.361,31.7,0.499,44.4,7.1,5.5,12.6
2022-23,1610612751,Brooklyn Nets,45,37,0.549,114.6,113.5,98.77,0.378,33.8,0.472,40.5,7.1,6.2,13.3
2023-24,1610612751,Brooklyn Nets,32,50,0.39,112.4,115.4,97.56,0.362,36.7,0.497,44.1,6.8,5.2,12.0
2024-25,1610612751,Brooklyn Nets,26,56,0.317,108.1,115.4,96.73,0.344,39.4,0.487,41.3,7.8,4.3,12.1
2025-26,1610612751,Brooklyn Nets,20,62,0.244,108.2,118.2,97.6,0.34,38.4,0.478,39.3,8.0,4.3,12.3
2004-05,1610612766,Charlotte Bobcats,18,64,0.22,99.8,106.0,93.54,0.363,10.7,0.492,41.7,8.5,5.4,13.9
2005-06,1610612766,Charlotte Bobcats,26,56,0.317,101.2,105.6,94.57,0.339,15.4,0.479,39.8,10.0,4.3,14.3
2006-07,1610612766,Charlotte Bobcats,33,49,0.402,102.4,106.3,93.11,0.357,15.6,0.485,39.8,7.8,4.5,12.3
2007-08,1610612766,Charlotte Bobcats,32,50,0.39,103.7,108.2,92.75,0.367,17.6,0.483,40.6,7.5,4.9,12.4
2008-09,1610612766,Charlotte Bobcats,35,47,0.427,103.7,105.0,89.18,0.366,16.3,0.504,39.7,7.1,4.8,11.9
2009-10,1610612766,Charlotte Bobcats,44,38,0.537,103.9,102.0,90.91,0.346,16.2,0.51,40.8,7.7,5.4,13.1
2010-11,1610612766,Charlotte Bobcats,34,48,0.415,102.8,107.0,90.3,0.327,14.7,0.502,40.1,6.4,5.3,11.7
2011-12,1610612766,Charlotte Bobcats,7,59,0.106,94.4,109.4,91.86,0.295,13.5,0.474,39.0,6.0,5.5,11.5
2012-13,1610612766,Charlotte Bobcats,21,61,0.256,100.4,110.3,92.49,0.335,17.1,0.486,40.3,7.2,5.8,13.0
2013-14,1610612766,Charlotte Bobcats,43,39,0.524,103.0,103.3,92.93,0.351,17.9,0.5,42.7,6.1,5.1,11.2
1996-97,1610612766,Charlotte Hornets,54,28,0.659,109.1,107.1,90.04,0.428,16.9,0.495,39.1,7.3,4.3,11.6
1997-98,1610612766,Charlotte Hornets,51,31,0.622,105.5,103.3,91.13,0.383,11.0,0.51,40.6,8.4,3.8,12.2
1998-99,1610612766,Charlotte Hornets,26,24,0.52,100.4,100.4,91.43,0.365,14.7,0.482,39.5,8.9,4.9,13.8
1999-00,1610612766,Charlotte Hornets,49,33,0.598,102.5,99.7,95.58,0.339,12.2,0.501,42.9,8.9,5.9,14.8
2000-01,1610612766,Charlotte Hornets,46,36,0.561,99.7,97.6,91.24,0.346,12.0,0.513,44.4,8.1,5.5,13.6
2001-02,1610612766,Charlotte Hornets,44,38,0.537,102.9,101.8,90.93,0.348,12.1,0.511,43.5,8.0,5.6,13.6
2014-15,1610612766,Charlotte Hornets,33,49,0.402,99.6,103.0,93.45,0.318,19.1,0.502,44.1,6.1,5.5,11.6
2015-16,1610612766,Charlotte Hornets,48,34,0.585,106.4,103.7,96.24,0.362,29.4,0.499,43.9,7.3,5.3,12.6
2016-17,1610612766,Charlotte Hornets,36,46,0.439,108.4,108.4,95.92,0.351,28.6,0.496,43.6,7.0,4.8,11.8
2017-18,1610612766,Charlotte Hornets,36,46,0.439,109.0,109.0,98.66,0.369,27.2,0.512,45.5,6.8,4.5,11.3
2018-19,1610612766,Charlotte Hornets,39,43,0.476,110.7,112.0,99.18,0.351,33.9,0.495,43.8,7.2,4.9,12.1
2019-20,1610612766,Charlotte Hornets,23,42,0.354,105.9,112.8,96.24,0.352,34.3,0.486,42.8,6.6,4.1,10.7
2020-21,1610612766,Charlotte Hornets,33,39,0.458,110.1,112.0,99.0,0.369,37.0,0.496,43.8,7.8,4.8,12.6
2021-22,1610612766,Charlotte Hornets,43,39,0.524,113.6,113.1,100.52,0.365,38.2,0.486,44.6,8.6,4.9,13.5
2022-23,1610612766,Charlotte Hornets,27,55,0.329,108.4,114.7,101.47,0.33,32.5,0.491,44.5,7.7,5.2,12.9
2023-24,1610612766,Charlotte Hornets,21,61,0.256,108.6,119.2,97.81,0.355,34.0,0.475,40.3,6.9,4.5,11.4
2024-25,1610612766,Charlotte Hornets,19,63,0.232,106.7,115.7,98.22,0.339,38.3,0.5,45.2,7.4,4.5,11.9
2025-26,1610612766,Charlotte Hornets,44,38,0.537,118.4,113.5,97.6,0.378,43.3,0.539,46.1,7.0,4.5,11.5
1996-97,1610612741,Chicago Bulls,69,13,0.841,112.4,100.7,91.5,0.373,17.1,0.524,45.1,8.7,4.0,12.7
1997-98,1610612741,Chicago Bulls,62,20,0.756,106.2,98.4,90.3,0.323,11.7,0.527,44.9,8.5,4.3,12.8
1998-99,1610612741,Chicago Bulls,13,37,0.26,91.4,101.7,89.19,0.29,12.2,0.482,39.3,8.7,3.4,12.1
1999-00,1610612741,Chicago Bulls,17,65,0.207,92.8,102.8,90.93,0.329,12.6,0.499,40.9,7.9,4.7,12.6
2000-01,1610612741,Chicago Bulls,15,67,0.183,95.9,105.9,90.47,0.346,11.6,0.48,38.9,8.2,4.6,12.8
2001-02,1610612741,Chicago Bulls,21,61,0.256,97.2,106.2,91.56,0.346,10.6,0.487,40.0,7.7,4.4,12.1
2002-03,1610612741,Chicago Bulls,30,52,0.366,99.1,104.2,94.76,0.35,12.2,0.492,43.0,7.4,5.6,13.0
2003-04,1610612741,Chicago Bulls,23,59,0.28,95.6,102.1,93.23,0.342,15.3,0.491,43.5,8.0,4.8,12.8
2004-05,1610612741,Chicago Bulls,47,35,0.573,100.5,99.1,93.41,0.357,17.5,0.506,43.8,7.0,4.5,11.5
2005-06,1610612741,Chicago Bulls,41,41,0.5,103.3,102.7,93.59,0.379,18.0,0.503,42.8,6.2,4.2,10.4
2006-07,1610612741,Chicago Bulls,49,33,0.598,104.0,98.8,94.47,0.388,15.1,0.514,43.7,7.8,5.4,13.2
2007-08,1610612741,Chicago Bulls,33,49,0.402,102.9,106.0,94.04,0.363,15.9,0.5,43.0,7.7,5.2,12.9
2008-09,1610612741,Chicago Bulls,41,41,0.5,107.2,107.5,94.1,0.381,15.8,0.498,42.1,7.5,5.5,13.0
2009-10,1610612741,Chicago Bulls,41,41,0.5,102.6,104.2,94.02,0.33,13.0,0.509,44.5,6.5,5.8,12.3
2010-11,1610612741,Chicago Bulls,62,20,0.756,107.2,99.5,91.2,0.361,17.3,0.528,44.2,7.2,5.7,12.9
2011-12,1610612741,Chicago Bulls,50,16,0.758,106.3,97.5,89.98,0.375,16.9,0.536,46.7,6.9,5.9,12.8
2012-13,1610612741,Chicago Bulls,45,37,0.549,102.4,101.9,90.35,0.353,15.4,0.514,43.2,7.2,5.1,12.3
2013-14,1610612741,Chicago Bulls,48,34,0.585,101.7,99.9,90.84,0.348,17.8,0.518,44.1,7.2,5.2,12.4
2014-15,1610612741,Chicago Bulls,50,32,0.61,106.3,103.3,93.8,0.353,22.3,0.516,45.7,6.3,5.8,12.1
2015-16,1610612741,Chicago Bulls,42,40,0.512,104.1,105.5,96.6,0.371,21.4,0.506,46.3,6.0,5.7,11.7
2016-17,1610612741,Chicago Bulls,41,41,0.5,106.5,106.2,96.02,0.34,22.3,0.519,46.3,7.8,4.8,12.6
2017-18,1610612741,Chicago Bulls,27,55,0.329,103.4,110.5,98.65,0.355,31.1,0.5,44.7,7.6,3.5,11.1
2018-19,1610612741,Chicago Bulls,22,60,0.268,104.5,112.8,99.3,0.351,25.9,0.483,42.9,7.4,4.3,11.7
2019-20,1610612741,Chicago Bulls,22,43,0.338,105.8,108.9,100.46,0.348,35.1,0.481,41.9,10.0,4.1,14.1
2020-21,1610612741,Chicago Bulls,31,41,0.431,110.4,111.5,99.58,0.37,34.0,0.519,45.0,6.7,4.2,10.9
2021-22,1610612741,Chicago Bulls,46,36,0.561,112.7,113.2,98.76,0.369,28.8,0.495,42.3,7.1,4.1,11.2
2022-23,1610612741,Chicago Bulls,40,42,0.488,112.8,111.5,99.18,0.361,28.9,0.493,42.4,7.9,4.5,12.4
2023-24,1610612741,Chicago Bulls,39,43,0.476,114.0,115.7,96.94,0.358,32.1,0.501,43.8,7.8,4.8,12.6
2024-25,1610612741,Chicago Bulls,39,43,0.476,113.2,114.8,103.61,0.367,42.0,0.496,45.9,7.6,4.7,12.3
2025-26,1610612741,Chicago Bulls,31,51,0.378,112.1,117.4,103.22,0.356,40.1,0.496,45.0,7.6,5.0,12.6
1996-97,1610612739,Cleveland Cavaliers,42,40,0.512,102.7,100.8,84.31,0.376,15.7,0.499,37.4,8.0,3.8,11.8
1997-98,1610612739,Cleveland Cavaliers,47,35,0.573,100.3,97.5,91.43,0.372,9.8,0.508,40.1,9.9,5.1,15.0
1998-99,1610612739,Cleveland Cavaliers,22,28,0.44,98.2,100.1,87.66,0.341,10.7,0.478,35.8,9.0,4.1,13.1
1999-00,1610612739,Cleveland Cavaliers,32,50,0.39,98.7,102.2,97.36,0.373,11.2,0.496,42.8,8.7,4.4,13.1
2000-01,1610612739,Cleveland Cavaliers,30,52,0.366,99.3,103.5,92.32,0.334,8.0,0.505,42.1,7.8,5.3,13.1
2001-02,1610612739,Cleveland Cavaliers,29,53,0.354,103.4,107.0,91.31,0.377,12.5,0.505,42.1,7.0,5.7,12.7
2002-03,1610612739,Cleveland Cavaliers,17,65,0.207,95.2,105.1,95.32,0.327,10.9,0.513,44.6,7.8,6.4,14.2
2003-04,1610612739,Cleveland Cavaliers,35,47,0.427,100.6,103.1,91.71,0.314,9.6,0.514,45.6,7.1,6.5,13.6
2004-05,1610612739,Cleveland Cavaliers,42,40,0.512,105.3,104.7,90.72,0.332,11.0,0.51,42.3,8.0,5.6,13.6
2005-06,1610612739,Cleveland Cavaliers,50,32,0.61,106.6,104.4,90.77,0.339,17.9,0.514,42.3,6.9,4.8,11.7
2006-07,1610612739,Cleveland Cavaliers,50,32,0.61,104.4,100.6,91.59,0.352,17.1,0.518,43.5,7.6,4.3,11.9
2007-08,1610612739,Cleveland Cavaliers,45,37,0.549,104.8,105.4,91.06,0.358,18.8,0.518,44.6,7.1,5.2,12.3
2008-09,1610612739,Cleveland Cavaliers,66,16,0.805,111.2,101.6,89.61,0.393,20.4,0.512,42.2,7.2,5.3,12.5
2009-10,1610612739,Cleveland Cavaliers,61,21,0.744,110.6,103.8,91.77,0.381,19.3,0.519,42.5,6.9,5.2,12.1
2010-11,1610612739,Cleveland Cavaliers,19,63,0.232,101.5,110.9,93.76,0.342,18.2,0.485,40.3,6.6,4.2,10.8
2011-12,1610612739,Cleveland Cavaliers,21,45,0.318,100.0,107.6,92.34,0.346,19.3,0.496,42.3,7.1,4.0,11.1
2012-13,1610612739,Cleveland Cavaliers,24,58,0.293,103.2,108.2,93.25,0.346,19.3,0.5,41.0,7.9,4.1,12.0
2013-14,1610612739,Cleveland Cavaliers,33,49,0.402,103.5,107.0,93.69,0.356,20.0,0.508,44.1,7.1,3.7,10.8
2014-15,1610612739,Cleveland Cavaliers,53,29,0.646,110.1,105.3,93.23,0.367,27.5,0.513,43.0,7.4,4.1,11.5
2015-16,1610612739,Cleveland Cavaliers,57,25,0.695,110.2,103.9,93.82,0.362,29.6,0.519,44.5,6.7,3.9,10.6
2016-17,1610612739,Cleveland Cavaliers,51,31,0.622,112.8,109.7,96.74,0.384,33.9,0.499,43.7,6.6,4.0,10.6
2017-18,1610612739,Cleveland Cavaliers,50,32,0.61,112.0,111.1,98.72,0.372,32.1,0.492,42.1,7.1,3.8,10.9
2018-19,1610612739,Cleveland Cavaliers,19,63,0.232,106.8,116.8,97.37,0.355,29.1,0.496,42.7,6.5,2.4,8.9
2019-20,1610612739,Cleveland Cavaliers,19,46,0.292,106.9,114.8,99.17,0.351,31.8,0.512,44.2,6.9,3.2,10.1
2020-21,1610612739,Cleveland Cavaliers,22,50,0.306,105.2,113.5,97.96,0.336,29.7,0.499,42.8,7.8,4.5,12.3
2021-22,1610612739,Cleveland Cavaliers,44,38,0.537,111.0,108.9,96.83,0.355,32.8,0.506,44.2,7.1,4.2,11.3
